用户id,评论内容
1204444761,不得不说，国产的很精彩！剧情严谨，特效逼真，很吸引人
1160081877,这剧在国产剧里来说还是蛮好的了
1481413269,打卡
1634112642,特效制作好棒，用心了～
2054018205,说实话这部国产科幻片还是蛮不错的，开头的大蛇就把我吓到了[泪]特效还是不错的，很吓人，惊险又刺激
1706219009,这个真的太刺激了，看的好爽
1172520302,直接把观众当傻子，什么烂电影
473892152,什么玩意，浪费流量。
1604305694,你是在侮辱我的智商吗？
1594404528,国产这些垃圾片真是上不了台面，服了
1154449352,的确不怎么的
1125948474,根本就是垃圾电影[弱弱][弱弱][弱弱][弱弱][弱弱]
1558541273,烂片之王[泪][泪][泪][泪]
1185231499,三个字，太狗血[吐][吐][吐]
1566571692,好
457333244,这剧情也真是服了，最后那里明明敌方那男的拿了枪的，一下子无缘无故死了。枪跑到那女的手里了。这是有特异功能吗？
1938233955,做的就跟真的一样，完全跟大自然差不多了，大自然的力量，可以把我们观众带到一个虚拟的环境，然后去想象，去感受，这样真的挺好，这就是制作电影的意义
2014108947,真的是太烂了这片
1148471165,明知有九头蛇，装备还那么差，军队去那了，几个人就进山，穿衣都不像探险队。确实比不上国外的，没有国家的影子。
1108605902,好凶
1585771827,来了
2047723162,就这烂片能排第一[黑线]
1804261981,绑好等我来[吐舌]这小姐姐九零后比我小两岁
556946628,不好看
1804261981,我就来看看这两个小姐姐的[勉强]
1427953081,拒绝
1081533745,全局五分钟看完  
1247927936,"难看死了
连个表情动作都是假的
国产就是国产
科幻是不能比的
再剪辑剪辑吧:grinning_face_with_smiling_eyes:"
1628041466,那个坏男人哪里去了
1329643785,不做死就不会死 [泪]
1048770374,太好看了吧 力挺 把孩子吓哭 就能和老婆过二人世界啦[吐舌][吐舌][吐舌]
474127490,加油
1038200614,好看，有意思，从来没看过这么精彩的电影
792786170,假的不要不要的[泪][泪][泪]
1479075419,太假了
1457281003,扯淡，又把人绑那，蛇来了跑都跑不掉
1371760365,看了这个我只能说想想鲨卷风都能出六部，这也就不算啥了，看多了都有抵抗力了。
1457281003,明知道有蛇还把人绑那，不是送给别人吃吗。:smirking_face::smirking_face:
1532784611,好肥皂＞_＜，光是泡，只能吓唬
546537144,打卡
857325967,水军们别尬吹，总吹些没营养的，你们应该带上剧情，说一说哪部分剧情演的怎么样，人物细节怎么样，懂了不（doge）
1944832436,真的没法看
1467271125,中国演员都这智商？还是导演都姓二？
1519036086,什么玩意啊
1239902342,好真实的山，绿色的芦苇
1345510974,哀 这拍的没毛病 宝宝
1021335981,即将回国
1559707832,这个蛇有点像蘑菇，就是那种一簇簇的，长长的
2017692142,谁还有别的恐怖片吗？给我介绍几部
1335303212,国外也有很多烂片，哈哈哈
1559533747,我服了
2014286107,太假了
1063799145,替我问候编剧，看吐了看吐了，我造的什么孽，点开了这个东西，竟然还看完了，我的确是太无聊了！[吐舌][吐舌][吐舌]
1682126941,爬山穿个裙子，现在都是些什么电影
1149274122,浪费时间啊。
1348637738,旁边那个坏人刚刚还站着，什么时候就死了[汗][汗][汗]
497116464,嗯
1156510466,一言难尽
577477223,评分很高，只能说很好看。坑一个算一个
370326364,好看
831130464,一群队友里总有些装逼把
2020023880,拍些啥子乱七八糟的
1204566447,太假了，什么玩意。
1457281003,男主最后是不是跟那个雨什么的在一起了？
1906043657,说好的都是水军，小学生当编辑都比这好，－10分
1955456312,还撒狗粮卧槽
1955456312,蛇怎么不吃人了，卧槽
1046798282,打卡
1955456312,怎么蛇在睡觉吗现在
1826090916,烂片子，中国拍片舍不得投资，科技跟不上
1955456312,自作孽不可活:grinning_face_with_smiling_eyes:哈哈
1955456312,笑死我了逗他玩的吗，不直接吃了
1722601694,怎么说呢，这部国产科幻惊悚影片真的很棒，演员演技很到位，剧情层层递进、环环相扣，反转剧情让人叹为观止！总之，一句话：烂的很有深度[酷]
1053455629,就这些烂片子还能上映，质量上抓一抓谁还会说国产剧不好
1172555592,好
1982657180,国产真的不适合科幻悬疑，那么烂的片，我真的无语了
404288757,自己作死的节奏，谁也救不了
1112628404,我要五星好评，能看完的都是大神。我竟然也看完了。:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:
694612608,总感觉有点奇怪
1976418885,太假了吧，那个树枝挂住包包了，不会把包包拿下来吗[汗]
1046812044,书包挂住了不知道把书包取下来，一直在那扯有p用
591730457,"这东西都不带脑子的么神剧也特神了点吧一把普通的猎枪搞定普通大蟒都未必能行
"
1090819348,到哪都有猪队友
958527594,像这种片子，看的主要就是妹子，妹子弄那么少，质量也马马虎虎
1502761424,自食其果
2006757874,那小姐姐死了可惜了
1763015204,穿这样的衣服我以为去野炊呢，原来去捉蛇。这剧情的确不怎样，个人观点，不喜勿喷。
1534997779,真的作死
378661285,我还以为是九头蛇万岁呢
1651086032,太烂了，烂片，导演跟没脑子一样，一个书包舍不得脱，一个枪舍不得开，这名应该取成“我想死，谁也别想阻止” ，使劲凹时间，就怕蛇死得太快了
1571357832,太垃圾了吗
1157306168,   拍的什么:bird:，浪费我流量
1021297441,1小时05分30秒 那哥们怎么就莫名自己挂了…
503992847,好评
1783363265,太假了，看见蛇了，背包挂树枝上，人动不了了 ! 我就想知道，这背包是不是长在身上了？只要背包背上去，就拿不下来了吗？[勉强][勉强][勉强]
2024492194,这演技还不如随便从大街上找的人演的像
843226552,烂片，那是好莱芜的特长
1093322930,我知道这是屎！我闻到了！好奇啊！我评论了！您说的对！我就是吃屎了！
1456197168,是个赚快钱的片子
2061181465,觉得外国电视好看的人，那你们去投靠外国人吧。
922685790,很烂，男的怎么死的？
1201891395,1小时5分钟左右的时候，偷生长激素的男的，怎么给莫名其妙的死了呢，
1744835503,这老头坏的很
1616191206,真心难看:face_screaming_in_fear:
1607667027,这电影智商是硬伤啊
1677775970,进来看神评论 
1152319572,垃圾，不值得，浪费时间
1836845907,已经2刷过了！！剧情我很喜欢
1881617967,这个电影好看  剧情也不错
1300580565,来了，科技片子
1333503519,喜欢，太逼真了，好刺激
1592618135,有一说一这电影拍的不错呀 大制作的感觉。
531750122,烂片 没想到居然看完了
1503851945,来了
1248289284,穿帮太多
1597848288,看见是中国的，立马来看评论，感觉还是不想看了[啊]
759854383,这个蛇属实需要用心才行，特效还行啊
1799095545,电影剧情逻辑都还合理，整体氛围挺刺激和紧张的，结局坏人的结局的引起舒适，后面还暗示了第二部的可能，希望国产电影能够把细节处理得更好[大拇指]
1354418803,一部电影下来还没有后面的彩蛋有意思:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:
985298608,"主要是她身上有血
"
1911311269,旁边那个男的怎么道下去的，神奇哟
745663544,看了一点就没办法看下去了，简直就是侮辱智商
1680806507,比国外的差太多了，演的什么玩意儿，
1048033933,太搞笑了吧[勉强]
844904309,最垃圾的片 没有之一
2014902764,哦哦
1746133622,没意思
1626605283,最后我笑的肚子疼
1077409640,成功引起了哥斯拉的注意
1821990242,浪费我的流量
1683785091,看剧情，特效别想了，低成本的网络电影，你在期待什么
724108672,来了
1457281003,这个老吴明知道枪打不死它还跑过去干嘛？给蛇送饭吗？
1457281003,背包里有什么宝贝？不会把包扔了啊
1491222013,啥嘛！关键时刻掉链子！不该死的都给演死了！气死我了！
1553904092,太垃圾了了   真的泰山了
2047957191,真TM比好看，拍这种东西有什么意义
1467271125,拍的什么鬼垃圾
1183854196,二只
1675380438,幼稚
1146327834,特效好看
1214393447,一点都专业啊！
810162967,发v雨
1479585322,看了不知道什么意思
1479788932,又一次颠覆我对国产这种剧的认知，好看极了，一边谈情说爱，还求婚，好感动啊。
1035784768,？？？就这？
1016795644,看得让人脑壳疼，这种片子也能通过审批？
370326364,"好看
"
1802620871,好吓人
1946908074,先看一下评论区哈
1324285842,国内演的电视怎么就这么烂
695066183,还可以，就国产这类型的里面来说这部片算很不错了，比隔壁某章鱼好多了，特效更逼真点就好了，某些画面总像是贴图
1322489986,比起那些无厘头剧好多了！每部灾难片的宗旨基本是，善良机智勇敢的人，才能排除危险，活到最后，胆小自私的人，都活不长！
1321990595,打卡
426407131,这编剧，我靠，无语了，弱智篇
2001644155,这电影污辱观众智商，垃圾！
1048522922,污蔑了国外的蛇片[鄙视]
1481413269,打卡
463484592,这蛇蛋也太假了！
1074496198,给导演颁奖啊2020最佳电影奖，这么好的剧必须10分啊
1609222121,好看
1064357487,国产的差就差在，剧情不附和逻辑，
357346133,五星好评
1955456312,为什么怕电
1955456312,是不是假装的
1955456312,哇靠这也行阿
807343718,我是来看小言的，为了看她我硬是逼自己看完了
827281129,真的太差了，全程快进
1955456312,敬礼大家[哈哈]
1955456312,麻痹哦现在他可以拿枪了:grinning_face_with_smiling_eyes:
1334509414,好好活着不好吗，非得研究什么怪物
2038327171,我看不起我的智商！二逼拍的电影
1348302628,这个老袁，狗死之前背包是长身上了么就挂那
1042338469,哈哈，真没想到自己能坚持看完，太难了！
1772465837,哇.真的是烂啊！
1597475264,后面笑死人
1813633887,烂的一批！
726747979,啥意思？讲了个故事？？？
2052759364,这是我评论的第一个电影。真的没忍住把第一次给它。
1402658551,那蛇有毒吗
1343098751,八岐大蛇生了，贪欲九头蛇
1178513789,还当过兵啪啪啪打脸
1090819348,这手电筒还是80年代的那种
1460959348,什么鬼，怎么还活了
1791509198,这电影太垃圾了，应该评0分
1787724487,好看不请问[哈哈]
1338843600,恩璟、好美！
1389593367,拍摄好假啊  害我买VIP看
710344418,这片怎么做到播放量第一的
1790657290,无力吐槽！
1163369385,垃圾太垃圾了
1483282279,看了真怕影响智商
921588839,怎么最近优酷推荐的科幻热度片全是和蛇有关，大蛇系列排排上?
1991184838,这不是幺鸡么
1539874705,好，很好，非常好，这导演有病
1797419738,还有第二部吧最后九头蛇又有了
838421615,打卡
1922427569,咋子垃圾电影？
2054584005,现在国产电影越来越难看了，都是靠卖肉上分，拍个科幻片穿那么暴露难道是为了引诱怪物吗？
